"External ID","Nome","Categoria","Costo","Prezzo di Vendita","Quantità in possesso","Quantità prevista","Riferimento interno","Sequenza","Tipo Prodotto","Unità di misura"
"__export__.product_template_3803_75bb0787","Guarnizione rettangolare superiore per HEATER; HEATER; ;","__export__.product_category_25_3bd84a2e","20.0","20.0","70.0","70.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3654_23b42b97","Guarnizione Toroidale; Camera Comelz Ver.2; Comelz","__export__.product_category_9","0.0","1.0","165.0","165.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2700_5dd6c46d","hard disk - Brain Bee","__export__.product_category_17","0.0","1.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_29_bb365852","Hardware (PC, accessori, etc.)","__export__.product_category_6","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2715_a97fffb7","Heatsink, Dissipatore, TO-220/218, 5.6°C/w,6396BG, AAVID","__export__.product_category_3","0.0","1.0","0.0","0.0","H-9-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2716_da77e634","Heatsink, Dissipatori, Accessori, MK3306 - Isolante Termico, Kit Isolante, Mica, TO-220, Mica, 1 kV, 0.1 mm","__export__.product_category_3","0.0","1.0","0.0","0.0","H-9-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_625","Heatsinks 22°C/W, alluminum 19x19mm, h:4.8mm","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3579_3b07245f","hosting","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_17_a885ea81","Hosting","__export__.product_category_6","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_3938_43f91491","IMPIANTO ELETTRICO, 14F002, Unitec S.p.A UNICAL_200 CHERRY, Unitec","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"l10n_it_account_stamp.l10n_it_account_stamp_2_euro_product_template","Imposta di bollo 2 euro","product.product_category_all","2.0","2.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_2756_36759681","Inductor, 22uH, 1.7ohm, 135mA, CB2012T220K, TY, 0805, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Z-1-11","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_4056_779874cd","Indurente Elan-tron PH114 Blu, 5 Kg, Electronic Key Stop","__export__.product_category_25_3bd84a2e","0.0","0.0","0.0","0.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2273_1eef4495","INDUTTORE, WE-LHMI 7050, 1UH, 8A , 74437349100, WE, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_4059_f97d4fcb","Installazione di staffe e persona di supporto all'elettricista per l'installazione di 1 stand","__export__.product_category_5","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_2283_32c19ea0","INSTANT WIRELESS AP ROW, APIN0205, ARUBA NETWORKS","__export__.product_category_15","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2352_f0d8f756","Interfacce Multimediali","__export__.product_category_15","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1222","Interface, Module, USB-FIFO, TTL,  UM245R,  FTDI, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","F-7-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1216","Interface, Module, USB-UART, TTL, UM232R, FTDI, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1485","Interface, USB to UART, FT232BL, FTDI, LQFP32, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","F-5-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2428_7fcda391","Interface, USB to UART, FT232RQ, FTDI, QFN32, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","F-5-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_714","Interuttore 240V, 0/1","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3706_0a44bd07","I/O Monitor, Unitec","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2581_4d14b78a","IPhone 5 1Gb Black + Sim Tim","__export__.product_category_15","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2594_774ab20b","isolatori ceramici di tipo a tubo, 42 x 9,5 mm, SICORT","__export__.product_category_17","0.0","1.0","'-30.0","'-30.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_668_588bd2ad","IVA","__export__.product_category_6","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_3829_47bf7557","IVA Doganale","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2545_afc22eb0","J4A90-L12, FTG","__export__.product_category_18","0.0","1.0","5.0","5.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3561_d558dbdb","Jack, Modular, RJ45, 1 Port, 8P8C, 7499511440, GIGA POE","__export__.product_category_3","0.0","1.0","0.0","0.0","N-7-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2498_82f6d450","Jamma Femmina","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3208_a5ca79c4","Jamma VS Pc, , Electronic Center, DDT 7496 del 21/12/2017","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_1327","JTF0824S15, Switching Regulator, 8W, 4:1 I/P15V O/P, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1591","JTF0824S15, Switching Regulator, 8W, 4:1 I/P15V O/P, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2272_704a8345","Jumper, 2p, 2.54mm, M7581-05, HARWIN, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","O-3-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2548_3f48cebf","K24-3-304, FTG","__export__.product_category_18","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3799_4083cc83","K4T51163QQ-BIE6000; DDR2; SDRAM 512Mb; FBGA84; Develboard; Develer; Produzione;","__export__.product_category_25_3bd84a2e","1.75","1.75","370.0","370.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3718_51142e44","Key Reader, Rev.B, Prototipi","__export__.product_category_18","0.0","1.0","0.0","0.0","Prot","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2497_641ce5a6","KIT Doppia VGA","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3953_b2c53605","Kit gruppo elettronico di controllo Explora","__export__.product_category_17","0.0","0.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3708_caa7c7a9","kit industrializzazione banchino, encoder simulator e I/O monitor, Unitec;","__export__.product_category_17","0.0","1.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3570_505040ad","KIT Montaggio Heater Calibrator","__export__.product_category_9","0.0","1.0","'-15.0","'-15.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3464_7b88089c","KIT parte meccanica per HEATER","__export__.product_category_9","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2617_48be8af5","KIT parte meccanica per primo prototipo HEATER","__export__.product_category_3","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2677_b1d23f3a","KIT parte meccanica per secondo prototipo HEATER","__export__.product_category_9","0.0","1.0","2.0","2.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3952_467324e4","Kit scheda potenza explora SCH30038, Piron","__export__.product_category_17","0.0","0.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4069_b97d2704","Kit Sensori con Lamiera","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3820_e77d6f40","Kit Webinar rev.0","__export__.product_category_6","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3862_06fd719b","KK223 - Scheda console svolgitore singolo s.n.00012","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3861_bfa643f6","KK236 - Scheda alimentazione svolgimento singolo s.n. 2360019070800057","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3868_7513574d","KK300 Scheda madre","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3693_313778b8","KK300 Scheda madre (918003); 2200.20844; Comelz;","__export__.product_category_17","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3869_aa0ae193","KK301 Scheda CPU CZ PLUS","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3694_1e412ec2","KK301 Scheda CPU CZ Plus; 2200.20844; Comelz;","__export__.product_category_17","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3870_ca40de18","KK302 scheda alimentatore Low Volt CZ Plus","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3871_50d3e5b2","KK306 Scheda distributore carri CZ Plus","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3872_509eb3de","KK307 Scheda collettore assi e testa CZ plus","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3873_d21e999a","KK342 scheda testa TB CZ Plus","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3695_1e95f1bd","KK342 Scheda Testa TMC4 CZ Plus; 2200.20626; Comelz;","__export__.product_category_17","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3679_5abcaa11","KK348 Scheda gestione Luci CZ Plus","__export__.product_category_17","0.0","1.0","10.0","10.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3930_995af2ec","KK350 Scheda Inverter CZ con Pompa IE3 - CZ PLUS #3500020121903421 -","__export__.product_category_17","0.0","0.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3726_e7bf2678","KK354 Scheda controllo Vasca Pneumatica CZ Plus","__export__.product_category_17","0.0","1.0","3.0","3.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3725_7c58419d","KK355 scheda Controllo Valvole Vasca CZ Plus","__export__.product_category_17","0.0","1.0","2.0","2.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3933_6a352026","KK359 Motherboard RT, Comelz, 2200.22412","__export__.product_category_17","0.0","0.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3934_00feb203","KK360 Modulo CPU - RT, Comelz,  2200.22411","__export__.product_category_17","0.0","0.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3864_87ab85cd","KMFF.P - Motore con scheda assi (CM44+/CZ)","__export__.product_category_17","0.0","0.0","2.0","2.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3846_7fdf4516","Lamina per produzione","product.product_category_all","130.0","0.0","0.0","0.0","Prod","1","Servizio","uom.product_uom_unit"
"__export__.product_template_2623_29320e75","LAMINA SERIGRAFICA PER SCHEDE SEB3-ROUTING TOP E BOT, SEB3-SP TOP E BOT","__export__.product_category_9","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2646_610eed42","Lamina serigr. per ACU rev. B","__export__.product_category_5","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3746_e3ad7ca2","Lamina serigr. per Camera V2 Sensor","product.product_category_all","190.0","0.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3835_6585b4c9","Lamina serigr. per Develboard R3A","__export__.product_category_9","190.0","0.0","0.0","0.0","Prod","1","Servizio","uom.product_uom_unit"
"__export__.product_template_2865_68ced0c3","Lamina serigr. per Develboard R7 rev. A","__export__.product_category_9","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2702_fcb50cea","Lamina serigr. per schede DBCN","__export__.product_category_9","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2692_73876d19","Lamina serigr. per schede DBIO","__export__.product_category_5","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3702_b4d47ea2","Lamina serigr. per schede Interconnection Board V3.3","__export__.product_category_17","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2589_da35b842","Lamina serigr. per SCH SLSC SIM 3.3","__export__.product_category_5","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3813_9e8b12eb","Lamina serigr. per SLSC HWL DED","__export__.product_category_9","220.0","220.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1762_b19ff65f","LAMINA, SP-VOLT3, Rev.C","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2323_23f51878","Lamine, costi fissi per Montaggio","__export__.product_category_5","0.0","1.0","2.0","2.0","Serv","1","Servizio","uom.product_uom_unit"
"__export__.product_template_3501_8ad85a78","Lampada alogena da scrivania","__export__.product_category_17","0.0","1.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3204_87b0a96d","Lamp Matrix, Progress Rail","__export__.product_category_17","0.0","1.0","2.0","2.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3780_a4cacc4e","Laser, KK304_917062, Comelz","__export__.product_category_17","0.0","0.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3521_e5d6aa40","Lavapavimenti U.T. ECOMINI 430 MM","__export__.product_category_15","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2099_342841f6","Lavorazione Schede, Verniciatura.","__export__.product_category_5","0.0","1.0","0.0","0.0","Serv","1","Servizio","uom.product_uom_unit"
"__export__.product_template_3528_d95565f0","LCD 7'' AMPIRE cod.502015003400","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3681_5357537d","LCD TFT7 WITH CTP, D.S.P.M Telecomunicazioni s.r.l.","__export__.product_category_17","0.0","1.0","2.0","2.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2776_31b78d4c","LED, Arancio, Orange, 150µcd, 629nm, 5mm, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","O-8-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2782_f1092ade","LED, Arancio, Orange, 40µcd, 608nm, 1.6x0.8mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Z-2-5","1","Consumabile","uom.product_uom_unit"
